start_date,end_date,middle,lower,upper,geography,date
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0.00412037882517883,0.00123619217241511,0.0100114184974189,East Midlands,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0,0,0.0015493993030441,East of England,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0,0,0.00203822941616094,London,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0,0,0.00339411582000315,North East,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0.00603957156178942,0.00338159255820861,0.00994726336568674,North West,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0.000756788630375672,0.00012313614194325,0.0024428545511849,South East,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0.00121844055318342,0.000213806812783083,0.00381205942386214,South West,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0.00333860943518662,0.000973756046000844,0.00823683316285784,West Midlands,2020-05-24
2020-05-17T00:00:00Z,2020-05-30T00:00:00Z,0.00113838812247709,0.000276098278086783,0.00308412856971933,Yorkshire and the Humber,2020-05-24
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0.00107409863466835,0.00019565167877524,0.0033089534948274,East Midlands,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0,0,0.00125478713089444,East of England,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0.000816219941610945,2.06496500498019e-05,0.00453992957753148,London,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0.00111322577203486,0.000133262393141221,0.00403238028509044,North East,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0.000916318015863353,0.000158768878120623,0.00288270367282963,North West,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0.000158047532322113,3.99709357359829e-06,0.00088047348205938,South East,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0,0,0.00115283074374817,South West,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0,0,0.00145929818347368,West Midlands,2020-06-07
2020-05-31T00:00:00Z,2020-06-13T00:00:00Z,0.00253040204222296,0.000555212027655924,0.00717598586483181,Yorkshire and the Humber,2020-06-07
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.000865141974093123,0.000177130324966673,0.00253453721844018,East Midlands,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.00107343772506284,0.000208271710397365,0.00321906943657438,East of England,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.00183950029458721,0.000314577229174954,0.00581290038600344,London,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0,0,0.00281842279862476,North East,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.000496029633464435,3.94151240978604e-05,0.00205763393464957,North West,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.0001554953723986,3.93180380931341e-06,0.00086629635280629,South East,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.000886826046864005,6.9573173257187e-05,0.00369087719431161,South West,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.000678339055308208,1.71510167092224e-05,0.00377470381787923,West Midlands,2020-06-21
2020-06-14T00:00:00Z,2020-06-27T00:00:00Z,0.000476290190420665,5.32008566526957e-05,0.00176897692673304,Yorkshire and the Humber,2020-06-21
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.000289694250165827,3.3783611709613e-05,0.00106016589970569,East Midlands,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.000128609674914083,3.25062984220921e-06,0.000716619664732002,East of England,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.0010863801015877,0.000258764667795038,0.00296880568659449,London,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.000626109533835558,1.58150223933662e-05,0.00348522205673087,North East,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.000675723968989272,0.000130620035396644,0.00203037478962004,North West,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.00029347440306709,5.08339795282984e-05,0.000923944579836844,South East,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0,0,0.000981125473990208,South West,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.00050629982500591,1.28097951293125e-05,0.00281806773017794,West Midlands,2020-07-05
2020-06-28T00:00:00Z,2020-07-11T00:00:00Z,0.000384740389832718,7.61555290630386e-05,0.00114450165638713,Yorkshire and the Humber,2020-07-05
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.00124037713196353,0.00025483299513186,0.00362711296584061,East Midlands,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.000598620777657278,0.000119389620743168,0.00177452778187787,East of England,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.00244663705650305,0.000697679650884821,0.00611061407632184,London,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.000542586353229852,1.36991494900929e-05,0.00302116492893179,North East,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.00103887963485837,0.000272839508964824,0.00270757979552567,North West,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.000808216152899361,0.000223357963646161,0.00205341104146598,South East,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.000192749567299975,4.87380174347701e-06,0.00107375543144743,South West,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.000757507124601291,6.84050389882134e-05,0.00301809412849142,West Midlands,2020-07-19
2020-07-12T00:00:00Z,2020-07-25T00:00:00Z,0.000452799318334296,4.74097479863262e-05,0.001719309118047,Yorkshire and the Humber,2020-07-19
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,6.52612962317971e-05,1.64920060693894e-06,0.000363705903333368,East Midlands,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.000645731902502663,6.91912229713476e-05,0.00243215272813033,East of England,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.00028232827652287,7.13831593758309e-06,0.00157247765151527,London,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.000415409908050784,1.04884671363983e-05,0.00231369776953002,North East,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.000735060623792569,0.000214875404704032,0.00181425102941473,North West,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.000188348115366456,4.76640602971794e-06,0.00104905966282882,South East,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.000353724930159063,4.2803184494425e-05,0.00127758352752172,South West,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.000571475597145397,0.000117609824630479,0.00167080178651818,West Midlands,2020-08-02
2020-07-26T00:00:00Z,2020-08-08T00:00:00Z,0.000494690139772627,2.94730636764565e-05,0.00223157479289882,Yorkshire and the Humber,2020-08-02
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.000300346421134983,7.59804751625621e-06,0.00167256411260727,East Midlands,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.000201060024807895,1.60324290637623e-05,0.000833523991212448,East of England,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.000727670591853299,6.86684458926466e-05,0.00285855163359021,London,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0,0,0.00169071566582624,North East,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.00102088661791676,0.0003771004239426,0.00221251825675076,North West,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.000616169415437266,0.000156744592308148,0.00163183572525102,South East,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.000593824411297247,8.07284797769647e-05,0.00205510343386535,South West,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.000145620883962807,3.68225409797466e-06,0.000811295508577949,West Midlands,2020-08-16
2020-08-09T00:00:00Z,2020-08-22T00:00:00Z,0.00155245292351252,0.000535730421991122,0.00349866668988824,Yorkshire and the Humber,2020-08-16
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,7.94092204920729e-05,2.00835222612507e-06,0.000442460984975536,East Midlands,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.000603548358764702,0.0001840969816401,0.00145662837012676,East of England,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.0013631971301629,0.000637491002871306,0.00254855569975306,London,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.000861565639754171,6.17918905631473e-05,0.0036834648416014,North East,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.00159511564774974,0.000707840422851987,0.00308632981310694,North West,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.0012236334344305,0.000606280379228144,0.00220003554365682,South East,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.000984276438880424,0.000308635166362833,0.00233994278640752,South West,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.000520470035282468,1.31813442657403e-05,0.00289622142020121,West Midlands,2020-08-30
2020-08-23T00:00:00Z,2020-09-05T00:00:00Z,0.000714610372828509,0.00024862905831214,0.00160364424113934,Yorkshire and the Humber,2020-08-30
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00155832442306451,0.000689813763762824,0.00301998477728982,East Midlands,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00141797093021344,0.000596349942405507,0.00283934089126601,East of England,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00255668464014943,0.00158647655755342,0.00389946811966593,London,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00396960342885454,0.00202849728506718,0.00698164331960482,North East,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00515263405053139,0.00364400543067023,0.00707335750728366,North West,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00104669788895927,0.000522903840893546,0.00187135701570951,South East,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00096385152160062,0.000323339467757541,0.00220775008483897,South West,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.000964397274184754,0.000335618073866142,0.00216361894280404,West Midlands,2020-09-13
2020-09-06T00:00:00Z,2020-09-19T00:00:00Z,0.00277748841782449,0.00182894229379281,0.00404246104117873,Yorkshire and the Humber,2020-09-13
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.00328669718879769,0.00215076488758732,0.00480727829775527,East Midlands,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.00222424172535314,0.00142449545678669,0.00330975503852856,East of England,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.00366259450881742,0.00284344522027291,0.00464349423412772,London,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.0114948654293234,0.00852661504329777,0.0151521650749999,North East,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.0122229699752969,0.0103717665684808,0.0143059654202802,North West,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.00152728304784307,0.000977727370118251,0.00227358993049523,South East,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.00316061555706453,0.00204191073972499,0.00467029750519042,South West,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.00319177643411416,0.00216231270029358,0.00453994973731388,West Midlands,2020-09-27
2020-09-20T00:00:00Z,2020-10-03T00:00:00Z,0.0108822960693995,0.0087755797003917,0.013337627684654,Yorkshire and the Humber,2020-09-27
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.0096508286426963,0.00770396213578183,0.0119360278823425,East Midlands,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.00462634897291037,0.00359705423431645,0.00585740235352126,East of England,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.00675149284982942,0.00580680740865838,0.00780522460080535,London,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.0155043208252966,0.0124212629271004,0.0191105622042923,North East,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.0209814392139716,0.0187907796427107,0.023353030975976,North West,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.00442135144198291,0.00350927920940647,0.00549712171684,South East,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.00402646869039243,0.00293329258249462,0.00539200219449484,South West,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.00745786538542807,0.00597169916437426,0.00919935338006828,West Midlands,2020-10-11
2020-10-04T00:00:00Z,2020-10-17T00:00:00Z,0.0154955509230209,0.0133112113414274,0.017931531403713,Yorkshire and the Humber,2020-10-11
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.0137127816267099,0.0113312085509833,0.0164414045410436,East Midlands,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.00632313632351534,0.0051601797199242,0.00766857099951235,East of England,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.00930749805004222,0.00809589939289153,0.0106479050275406,London,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.0166125643690127,0.0134625086351334,0.0202680797748128,North East,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.0266726473100522,0.0242785810599376,0.029233862722402,North West,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.0054316068423472,0.00436389451986963,0.00668032770751094,South East,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.00698190155651982,0.00539172815490116,0.00889157349868575,South West,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.0149270537363636,0.0125739877020405,0.0175872016741498,West Midlands,2020-10-25
2020-10-18T00:00:00Z,2020-10-31T00:00:00Z,0.0236207863651359,0.0208445250757987,0.0266567629046015,Yorkshire and the Humber,2020-10-25
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.0147800939738262,0.012398200171979,0.0174806545249454,East Midlands,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.00675886183752342,0.00559721687263822,0.00808919152825849,East of England,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.0114224326199155,0.0100763306279087,0.0128966289248065,London,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.017451231823779,0.0140663090230194,0.0213930112730386,North East,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.02471278067121,0.0222852661838175,0.0273272941278596,North West,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.0102427165340886,0.00877078725605699,0.0118889274343175,South East,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.00904485290208088,0.00728585102479381,0.0110971134753136,South West,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.0170527506178239,0.0146078005557712,0.019784155554498,West Midlands,2020-11-08
2020-11-01T00:00:00Z,2020-11-14T00:00:00Z,0.0219007701679904,0.0192345762077352,0.0248266057498943,Yorkshire and the Humber,2020-11-08
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.0156409662809393,0.0131783212810272,0.0184242888884902,East Midlands,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.00503579114733209,0.00406638739810304,0.00616570270151251,East of England,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.00920863105564819,0.00807786784017372,0.0104521993060569,London,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.0202177686322226,0.016586875896915,0.0243938676951053,North East,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.0188693020391548,0.0169336803893065,0.0209621737373787,North West,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.008887162698392,0.00756753116100683,0.0103690700759008,South East,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.00698749973704073,0.00552493207213851,0.00871621736387718,South West,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.0163797795020678,0.0139746666246859,0.0190744386106645,West Midlands,2020-11-22
2020-11-15T00:00:00Z,2020-11-28T00:00:00Z,0.0206459578341531,0.0181385461593373,0.0233972739287222,Yorkshire and the Humber,2020-11-22
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0145639278466579,0.0121730275457034,0.0172814900167647,East Midlands,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0105839714988533,0.00893556215613468,0.0124457191948494,East of England,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0150350106409806,0.0135519371712806,0.0166341301248724,London,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0138994197954449,0.0108021169483805,0.0175980027625726,North East,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0134114753633245,0.0116713796068005,0.015335029039087,North West,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.00999508642347421,0.00853478456018957,0.0116315388461812,South East,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0050510704370674,0.00379810705826413,0.00658342066982985,South West,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0127097864685665,0.0105778810824194,0.0151407634573297,West Midlands,2020-12-06
2020-11-29T00:00:00Z,2020-12-12T00:00:00Z,0.0131985977677733,0.0111934196291871,0.0154554252727211,Yorkshire and the Humber,2020-12-06
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.0119177260220287,0.00954266650554815,0.0146986357838472,East Midlands,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.017808951102053,0.0155553499889303,0.0202925639574892,East of England,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.0300522758974354,0.0276347008778456,0.0326195768704967,London,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.0124242455525798,0.00932143621464424,0.0162180556837318,North East,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.00830071054972545,0.00690430201359608,0.00989469104201612,North West,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.0164613968068046,0.0144938821471582,0.0186179290154469,South East,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.0064633438847038,0.00490518925240815,0.00835665210722292,South West,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.011889843470271,0.00962014374889236,0.0145286771598599,West Midlands,2020-12-20
2020-12-13T00:00:00Z,2020-12-26T00:00:00Z,0.0111727244618263,0.0090853688897552,0.0135915809053607,Yorkshire and the Humber,2020-12-20
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.0180113191003881,0.0152769590960605,0.0210866043360866,East Midlands,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.0241838634363702,0.0217109367167142,0.0268557750787559,East of England,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.0351017662017893,0.0328895297104028,0.037419462484647,London,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.0237555092036388,0.0198042274510419,0.0282485463227682,North East,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.0219767544376534,0.0196702118954765,0.0244746446329154,North West,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.022844902033596,0.0206772331107417,0.0251738470909817,South East,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.00956698743365956,0.00786817541325425,0.0115209203198557,South West,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.0195637156011796,0.0168534044597795,0.0225788686050844,West Midlands,2021-01-03
2020-12-27T00:00:00Z,2021-01-09T00:00:00Z,0.0145948032618641,0.0122728186633665,0.0172230704539361,Yorkshire and the Humber,2021-01-03
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0161492734424522,0.0135153449830127,0.0191397653003712,East Midlands,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0175529165543421,0.0154577843719653,0.0198487751880841,East of England,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0319855579189355,0.029910656754441,0.0341627673035816,London,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0205376297709075,0.0166603042010224,0.0250310035030793,North East,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0253762547622535,0.0228677814794542,0.0280791202199386,North West,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0195770820971316,0.017511394089353,0.0218156038088811,South East,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0167105107611711,0.0142243482814794,0.0195002522184154,South West,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0203790421358645,0.0174969025534198,0.0235924801535633,West Midlands,2021-01-17
2021-01-10T00:00:00Z,2021-01-23T00:00:00Z,0.0119966264792165,0.0100152783730136,0.014251357684181,Yorkshire and the Humber,2021-01-17
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.0154468784995211,0.0129350595877063,0.0182978748702645,East Midlands,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.0161132917042265,0.0140771155639456,0.0183573835113494,East of England,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.0201925510529015,0.0185915859960341,0.0218922762599205,London,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.0119388682472308,0.00905503944279308,0.0154401699651735,North East,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.0172297820457833,0.015193003258789,0.0194597338313846,North West,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.0121308947637653,0.0105590143368433,0.0138685062461359,South East,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.00970563401793589,0.00801322754914064,0.011646979004544,South West,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.01758214669715,0.0150467913219214,0.0204162495876559,West Midlands,2021-01-31
2021-01-24T00:00:00Z,2021-02-06T00:00:00Z,0.0123517957425781,0.0102447843012648,0.0147601735437347,Yorkshire and the Humber,2021-01-31
2021-02-07T00:00:00Z,2021-02-20T00:00:00Z,0.00751510787474037,0.00584951164396336,0.00950456365688535,East Midlands,2021-02-14
2021-02-07T00:00:00Z,2021-02-20T00:00:00Z,0.00685171366317667,0.00554698713755738,0.00836932853280303,East of England,2021-02-14
