beta1,beta2,beta3,cutpoint,p
1.4286239608329,2.8855655158257,-1.0755701538531,1.97631673983707,0.582524741294633
1.98937860002698,1.62215531726112,-1.14421499347025,4.26159417365098,0.79392656029402
1.49773884369818,1.85454973405738,-1.10954112502127,4.02667722205565,0.709655174904021
1.53462632619166,2.08023644591928,-1.11515780059321,3.32954412224505,0.658214743846494
1.42031253889904,1.56931228826392,-1.1405910599104,3.88959507910807,0.675695562404538
1.75346961752474,2.28938435269212,-1.10502453730252,2.82871999829478,0.679292138245702
2.09062738201334,1.88519359919697,-1.13372264293408,3.30546240999329,0.761198237303532
1.08830349797147,1.90967851227522,-1.10359351727071,3.41682967403788,0.593738944235065
1.13586960291211,1.56130404681421,-1.13295826600113,3.66305387023232,0.609011427694335
1.88725626607919,2.65030739080191,-1.08099975266116,3.56647570663502,0.759541425640379
1.51972560442675,1.65760141186583,-1.12278887975814,3.58956126102313,0.6954199332347
0.910068508823381,3.30212946911279,-1.0541136219706,2.39887006079784,0.521958802202401
2.17224154986196,3.35748130999481,-1.08999023383246,2.516221390276,0.693707593133115
1.50231635269874,1.18611603576852,-1.20314653781622,5.5682620165658,0.760847478696277
1.67668345047781,1.55378294271627,-1.18432412902114,4.47510649650292,0.72182950270424
1.83053519456124,2.19464078143961,-1.11446690492165,3.39273804140467,0.715925876578832
1.00437967829441,1.84686915646709,-1.10628379330407,3.58484443331149,0.582735011899674
1.14125040786937,2.5391962645754,-1.07047849669444,2.33121516702863,0.57584280295806
1.62234072126539,3.35769853135412,-1.06697549249505,2.1363735738361,0.629154501158971
1.88287216958665,1.96977444227515,-1.12998016248021,3.09323767783712,0.707364348666143
1.54603914446734,2.6285611098045,-1.09022615770439,3.06247666717671,0.648441700581012
1.5476133325542,2.68182135927431,-1.07701617694955,2.99083303898995,0.672506912390567
2.35046078112775,1.90137109614132,-1.14020710895884,4.15669088441708,0.830964047929663
2.15950080800173,2.22619324730066,-1.11189443518507,3.12230787018325,0.767379481081673
1.71299135110766,3.17946402994954,-1.07589457499182,2.66994872067351,0.661084834765567
1.99703957923944,2.00587098328414,-1.13461170947742,3.18917913872216,0.724733773837507
1.91560130529189,2.27301669010779,-1.10458018720233,3.49574470179181,0.746984933886148
1.42640423711178,3.03004395584741,-1.07135400095765,2.09810459471344,0.590633831731032
2.10540863139739,1.80166837486996,-1.13549071230909,3.95469154146365,0.79608787260786
0.955408814097955,1.29113573638234,-1.16574769866273,4.6717528898627,0.612339632075192
2.31280962307168,2.06896801125155,-1.12366527603845,3.72729547455839,0.81388541847549
1.64728274337495,2.01263526858969,-1.10553235951873,4.0601733195057,0.735531068787307
2.02949404939623,2.58681642292186,-1.08839851589992,2.88296582625886,0.748014125233102
2.31698856717756,1.60790147296919,-1.2149000314343,4.30726820089441,0.800040451026057
1.92954135097352,2.12218955591717,-1.14181680188822,3.59396771439778,0.711864063295924
1.64838568671926,1.6199874495635,-1.15834381268635,4.98919776797869,0.756315594437583
1.2330396615089,3.08235506685568,-1.06124992524034,2.05522742435132,0.57431934964284
1.27575911567156,2.2421829759958,-1.08164511084059,2.49827784167299,0.611033627953425
1.26972345296879,2.04411589369009,-1.10931779446863,3.62727922948129,0.626226283249782
2.08473074212244,3.04824599716053,-1.07307106711952,2.50405133341588,0.74711976159898
1.88967813858182,1.4876176702328,-1.15430751134998,4.54117315916187,0.790054342862488
0.744573798628212,2.27931676411272,-1.06555582517235,2.70917213290517,0.525833877020584
1.59634746520784,3.2309053503537,-1.06650018363596,2.17674925970795,0.636462737885076
1.17533881970036,1.442103325073,-1.15050424038198,3.81828647147482,0.618873897610894
1.61792078873511,1.70047140560229,-1.14018677274398,4.49649414119797,0.735191882947443
1.38075443395421,1.47955215150118,-1.15765217171156,4.96549308122275,0.712221181254796
1.04173777266469,3.11239877056695,-1.05625009152024,1.95121755210113,0.539376719191193
1.3544690202712,2.83936045131375,-1.06693047800028,2.99487102932671,0.64413005263153
0.804413314939588,2.94228014834308,-1.05961140078977,3.0927211363157,0.529740409189535
1.70566977694887,1.88069840082758,-1.14921790700157,4.17640439056909,0.71366949104165
1.62859685281191,2.02309409998296,-1.12790938024694,3.84239392489487,0.692427895295074
1.44074501145152,2.00630115289085,-1.10506729294196,3.58952000688982,0.673009278169249
1.16051914134652,1.76757130449357,-1.1042074834556,3.96144722234353,0.645847425907264
1.47978760027604,1.79907720005627,-1.125203667353,3.5062805121027,0.666594749499898
1.68663680944491,1.53092650669198,-1.16297404014005,4.37402159444493,0.73719726873655
2.05599670606252,2.86492362517908,-1.10054380546439,3.11395964740566,0.718416716293998
1.35148918178648,2.77078172916895,-1.0717665056713,2.59241899295764,0.616577068282282
1.88960873457124,3.09960360450659,-1.08220202364736,3.08872498520649,0.709517235698391
2.00813802497422,1.91421518330982,-1.15087685409103,3.81988004268206,0.748322428209264
1.72860200451609,3.18586560750065,-1.07961604225344,2.65496072074999,0.651695453095992
1.60955892478524,1.45871041715055,-1.14863831576062,4.22856796585929,0.732757104956427
1.34838360448716,1.20037466113067,-1.17605189983622,5.32367030439795,0.729902468902414
1.68618162034221,1.9033844101334,-1.13214794789187,3.56692285263238,0.694801839811632
1.88384225803679,2.18982688426613,-1.11449273763209,3.59227552732441,0.736811201702739
1.09394490467908,2.74693263278382,-1.07346128649429,2.44834398156396,0.543750736969082
1.50386696211956,1.69140188744949,-1.13880089088989,4.73169164821804,0.725386616289977
1.64317829608663,2.42219087392142,-1.08302400424598,2.65164249617051,0.683244732314666
1.80606160019274,3.86051588089499,-1.06528774084926,2.15904122222421,0.642429661674201
1.29741562450923,1.63399814064886,-1.12370769913118,3.61227002069827,0.648539629984784
1.35241523878867,2.61181836079017,-1.07527163469397,2.88636595703063,0.632670831098632
1.7019673053045,1.76332880929718,-1.1425205839297,4.21288444467876,0.731360365019604
1.63768378540131,2.66505773920841,-1.08158352573837,3.1693313210348,0.691000606740641
1.15632290113406,1.6673488726535,-1.13091284541653,3.46972889289192,0.595257869133898
2.067636053419,2.60575517121305,-1.09375423496018,2.58203265732576,0.728756765323527
1.52355893414307,2.05056064592394,-1.0994789017413,3.97963337684854,0.712476397783783
1.41599042803125,1.75088725619168,-1.1345252684341,3.46265758581158,0.641713690528689
1.79976413353652,2.72889603802439,-1.08259847061235,2.85251396216776,0.70368543774702
1.77610210717843,2.18291292950923,-1.09801930859767,3.16349559396127,0.722162626993568
1.004107400592,1.01115714703255,-1.24389518724037,5.36435203845107,0.645823266941031
2.19945343448292,2.01087575287337,-1.14132147231889,3.24417043774656,0.756230309211424
1.41604455232662,1.40426539336073,-1.19069961389951,4.68664788121831,0.68923501406103
1.15913482725636,1.85839495451602,-1.11002046228296,3.42736365885215,0.605555636011573
1.60511782720061,2.34216555234593,-1.08629115763189,3.52802815434042,0.711648508131678
1.38976405901309,2.36713963074172,-1.10073015369428,3.38678741467992,0.629068139525807
1.24981464264164,2.00978039389399,-1.10573746847478,3.84684117292188,0.641007515182541
1.20538189482274,2.43226121113858,-1.07725621349484,3.13509014334722,0.617544105122477
1.53449359508687,2.03661661884397,-1.12914401517542,4.35753394336515,0.6983557926853
1.35653303482128,2.61814482309029,-1.08952294409799,2.74430159044022,0.588814145862958
1.19107035135257,2.66520387647191,-1.06743674866365,2.17836648120333,0.580412072871925
1.82043128779237,1.53062611316593,-1.1791135857337,4.49536372304507,0.756534040971749
1.93835872254998,3.35201826284026,-1.06450259957239,2.61995011673491,0.729350757588433
1.84998063289631,1.3538087961528,-1.19358192946856,4.9403492487587,0.787546947227493
1.20743717325676,1.89024854914586,-1.09875145754729,3.37079646661055,0.629481391602602
1.13811260893699,1.45533099002511,-1.16574298555862,4.95871825548004,0.656048304915492
1.71259966072995,3.14966373225067,-1.06328675610498,2.56899448960391,0.6962192642559
1.28730596509132,1.41979744217892,-1.16780502283344,4.24567656611407,0.652736749735541
1.76257411462293,1.64983775507664,-1.14134931305778,3.85063627665612,0.736553523031436
1.38595488812389,3.7485983847931,-1.05785316357246,2.72791898189399,0.612889872052177
1.73462902564819,1.76810186729097,-1.17308268900866,4.27248496211298,0.710935842668813
2.01080849093227,2.78581829166114,-1.08013481809685,2.71535764231934,0.741599851263991
2.22543293953882,1.88461472241872,-1.18241382159438,4.6635417503713,0.805683991374941
1.50440035325002,3.68511184756546,-1.05175196191164,2.09616131688065,0.63857408326083
1.70546763698798,2.13482036196418,-1.11030225067402,2.79475598073647,0.671557032630642
1.52588063938395,2.92997757394598,-1.0773872678615,2.70752440608913,0.634736750185764
0.954552013166239,3.21029995780936,-1.0533576172542,2.02495744012204,0.525567004171938
1.59811916675099,2.07154550157131,-1.11763175525772,2.79454326544406,0.639532451856082
0.952202399993676,1.55072468516944,-1.11035255264912,3.02096409880732,0.567408147349184
1.09568363027536,2.18250457517376,-1.08259071962183,2.64088303016572,0.576868819806234
1.41805690483607,2.62479952474267,-1.07086595357395,2.3711518370155,0.635769658408434
2.09955596401936,2.35621349250833,-1.10431353861873,2.93276278528789,0.75023953159807
1.42362166620746,2.66794451033078,-1.07425631565503,2.90908986722323,0.648662302420025
2.44350815311463,2.16726165710549,-1.16932990470753,4.64985864525419,0.82935290119376
2.01171421858566,2.44010373410365,-1.09413071518704,3.91288603952515,0.786278786813771
1.74809060602382,3.56921361729189,-1.0673049607461,2.75050173954476,0.674201857161663
2.15314852267573,2.11800570760665,-1.13313053334176,3.75784361086268,0.775381838010747
1.4485812552845,1.84026902216233,-1.12531482518712,4.88599373895484,0.723334774829571
2.07972419290364,1.56060167592669,-1.17307188849733,4.62076701491227,0.808005511872396
1.44450660444138,3.49342039100858,-1.05012746411951,1.80150518405658,0.630454100077678
1.64176079531088,2.36546919018505,-1.09296188108602,2.87308239782543,0.675738953394892
0.973854336567225,1.98304395961091,-1.07689859783943,2.99221461006967,0.589692398612991
1.19843444990945,2.18023268427176,-1.07463708611486,2.46780315549058,0.613234113903847
1.3572119064408,1.37975734498471,-1.16183594487493,4.31786945373798,0.680986129141869
1.53417154120708,2.14883230284483,-1.09707584687762,3.24992762187757,0.679594193845832
1.58167009754409,2.1121062278993,-1.11196371639276,3.52551254804672,0.681359349697546
3.45030808153167,2.05381257203983,-1.19892780099313,4.0824682651468,0.905365797141137
1.04624744596061,2.24246058554405,-1.08391840596797,3.16312504582097,0.580349930132573
1.62867422270204,1.33874791535558,-1.19021599943773,4.54963430881484,0.731978802136914
1.41265452229242,2.89875526105126,-1.07840504217062,2.67888322822674,0.606008324689918
1.47019109112266,3.29133675452393,-1.06855349716661,1.96101312508098,0.582545358314807
1.33674023967445,1.48945336381424,-1.14513910472013,4.47184174524921,0.687876039240407
1.55321540842307,2.95811799146792,-1.08152537165331,2.74529654570966,0.628816754890182
1.4109929506405,2.75673883781007,-1.07792830424357,2.64426553487064,0.616627804734928
1.39970629753462,2.18849956456514,-1.10074268125405,3.21389641430952,0.637600315894691
1.50402629376276,2.28645480927174,-1.11449844954508,2.38117084856428,0.573180009886471
1.67424158740345,2.96826705888789,-1.08515995548187,2.55701798173936,0.634403690413959
1.21931264159058,2.45435575186161,-1.08447489750144,2.96443822112921,0.594503356056491
1.67187348978594,3.09142838624681,-1.08272031634703,2.22758970163351,0.610984868705256
1.33858566575954,2.30514499544705,-1.09807471484138,3.52575048049121,0.634863720325537
1.81769285551776,2.51778100459221,-1.09377190050541,2.68112522513389,0.689550567336144
2.00386570407123,1.85346808569142,-1.16669255187567,4.16431385199769,0.75542417438329
1.2203336636341,2.03357775889501,-1.08502706643494,2.63828780280273,0.614472988011325
2.26704107912972,3.07122707194149,-1.07831470518429,2.84234628781399,0.780234403494682
1.37089690083406,1.86737620468175,-1.12681331851451,4.23704728646007,0.671859443673171
1.24583052193829,2.90347827591444,-1.05350290685538,2.74553288769664,0.642199247922502
2.05845578777402,1.07033794061286,-1.31641033117233,6.40039659256116,0.864758769315285
1.96012236982254,0.915210323959199,-1.32220451685987,5.34222741549379,0.813250383520929
1.49691901962675,1.76578001861678,-1.12966393165851,4.02344537474036,0.693261799085982
1.74543771534987,2.29882108869767,-1.09996652108597,2.82248268362556,0.686847659041268
1.95628062066827,1.78822762505634,-1.15548035162606,3.87682583039579,0.747991953269966
2.10230934321734,1.51752288869163,-1.19944686095868,4.46402296361288,0.791626476659582
1.50628914069497,1.54275485506554,-1.14481667481855,3.94546204472412,0.695053945203849
1.76946933249181,1.06020110995594,-1.26641449681136,5.32056706092812,0.785010609493115
2.40584010787511,2.13709170845742,-1.14916162368998,3.69336187928921,0.794419868685286
1.65244842451384,2.5361921331138,-1.08289893326816,2.37298698626502,0.66365609874668
1.79189007629705,2.19416530640461,-1.12171020030012,3.6398769688757,0.709830607514812
1.48660700524631,2.61162120287092,-1.08353922820083,2.64078940510177,0.630775635944117
1.98239014662202,2.02937927650274,-1.13232220523291,4.16861539644696,0.772428143133524
1.75885983441359,1.22038248747284,-1.19962715991777,5.06037629034821,0.783524646218973
1.4132736129636,2.17747089599887,-1.08418086449748,2.70641112815644,0.651639319605322
1.62004170897448,3.12883785256927,-1.07784354066715,2.39321411918599,0.621992449814491
0.936529112520851,2.6720541768112,-1.07003799871375,2.57259120370834,0.526963876884632
1.97765548493492,2.16478892540113,-1.13706624569897,3.3830025834158,0.71185734657219
1.34633608375372,3.28715910816043,-1.06217492595569,1.80149441480036,0.570495083982547
2.12283811947267,1.72599056311311,-1.16327429573206,4.11285947415749,0.787381491929455
1.49683317325279,1.27895138104637,-1.18232756270031,6.26608399302284,0.790127264755277
1.33555911201265,2.27884360395055,-1.09415085751931,3.8040366283987,0.656976420131329
1.8641958100502,2.10527934600977,-1.11143508852879,3.41755815462075,0.735701986773462
1.61386638533275,1.66792354279522,-1.14050245708741,3.8410568389673,0.705489328749858
1.00937481814714,1.76383644066918,-1.09445699456602,3.36904183836218,0.599752244648076
1.798461180421,1.80340057870903,-1.15015444993883,3.76936190981494,0.715783432625818
1.79917433698581,1.75279177778989,-1.14811412544279,3.65729509802402,0.717351919367351
1.86931467521081,2.23578907882166,-1.11667001339328,3.01652641419443,0.696403013529949
2.27829506785061,1.68735848215213,-1.17376988748257,4.15462106061046,0.809072623110853
2.34044647337961,2.36474424199011,-1.11427902825924,4.45196458009945,0.839142770879482
1.26554056766759,1.47814742878664,-1.14365391601467,4.16088681415245,0.659861828862926
0.806683274834967,1.88927966312674,-1.07614122126981,2.75954519989958,0.549013372985829
1.37326569523096,3.23764113450783,-1.06218638651428,2.64833408542072,0.621780742227792
1.5633886925984,2.99968659523633,-1.07536987627233,2.46003736400028,0.631106505199177
1.23350315242203,1.91004747561843,-1.12203620295712,3.60276272934398,0.608646007917294
1.74511741988945,1.69027839196267,-1.13754773725226,3.4274445327222,0.713924167185146
1.4957052684988,1.87331377027814,-1.12089052046093,4.00166332266784,0.693532061258093
1.59631227898936,2.01182015447491,-1.10698529441155,3.58731421698524,0.70303288689189
1.59197728323898,2.39936526144219,-1.10898524151588,3.13843250389655,0.641572350661785
2.17021388289938,1.9937078956772,-1.15445480812325,4.11807832688035,0.782919452356193
1.83650413790332,2.71201125869023,-1.0870223091429,2.44835256309878,0.681850795558302
1.69676827042789,2.6884992795267,-1.08757997530658,2.62169287495315,0.660575023755318
1.10506849424796,2.22861306192225,-1.08011221151746,3.04627319372244,0.598489088977377
2.02683492807395,2.6567922993112,-1.10941016215828,2.72867681457048,0.686809725661013
1.03467698363979,2.57957389513591,-1.07811302384489,2.23292733741332,0.518521487464167
1.99123615414638,2.00824711484046,-1.14168250725979,3.93354392126216,0.753752458797654
0.523065801257903,2.19095227627002,-1.07010946825987,3.4203517041722,0.493302540261157
1.67992234614059,2.13853044258625,-1.11636035957848,3.18664552482045,0.675026117560007
1.65778431666894,1.78830006383507,-1.10545760044221,3.43438439850916,0.728167584585033
1.36461434505742,2.96263443932504,-1.06609223943544,2.27036932222595,0.607906049734828
1.7953982155174,1.92827122844336,-1.13066331535409,3.94160258556045,0.735910762970385
1.85773666274601,1.5850389907339,-1.13024541139942,4.68292953338589,0.798893212753016
1.40632407879528,1.8629891417951,-1.09971302221772,3.50516892464577,0.680725804618532
2.05862577052556,1.9109501434206,-1.14504952052522,3.54352256144906,0.750363341803861
1.48760153642346,2.71259813617445,-1.06507434099296,2.49780192993273,0.666605316944464
1.66334158936751,2.29510555353277,-1.09833228016977,2.97379161213817,0.680200844301033
1.54699562713234,2.72781199405014,-1.07437554137821,2.4937997261546,0.653116487730479
1.53908831658748,1.55186748764112,-1.15440062800569,4.041304394597,0.696388186992816
1.63073412531081,2.12926339027818,-1.10956540404879,3.50972493990836,0.693487627792609
1.70190743890444,2.85800259739843,-1.07735201811362,2.37081087555956,0.663408764987752
1.4360114057899,1.71287135619824,-1.1205097243857,4.55380153532383,0.717292893801557
1.71706656223393,1.53172531586332,-1.19776606591406,4.07484140644171,0.696559547851164
1.59058852545521,1.91313914334993,-1.11427792392964,3.33471246539316,0.68766990102049
1.18092948798173,1.94298896191867,-1.10548177735459,3.42938636474716,0.61043295271393
1.01355659168694,1.9438408166427,-1.08889530092362,2.99720285581844,0.579782352280159
1.96007486613672,1.8933829191757,-1.14610253910382,3.79936182500723,0.745487527810747
1.38721763600246,1.51976886447793,-1.15208814776695,3.85256433944111,0.659198169313186
1.18254516928606,2.13496579535088,-1.09329638429741,3.20220366745512,0.604937858445731
1.70001267802932,2.99041521767485,-1.09120204255283,2.92828431272673,0.643256291933605
1.58206878546479,1.92236248156299,-1.11378361854912,3.39302301168929,0.688497128676506
1.52854345531057,1.98594865857777,-1.13016507228185,3.21612121647614,0.634229882055856
1.23692289774817,2.00622797824678,-1.11113700519372,3.72277333574226,0.62391811214464
1.95696145535191,2.70926135458408,-1.0865585235997,3.13121563945878,0.740716161175486
1.24961362119822,1.47030067101276,-1.13364628852679,4.09418405061361,0.663430654160916
1.49799264608904,2.45347592634092,-1.10713062342902,3.01812099547026,0.6109687148897
1.83698222883456,1.12726034916197,-1.21771518132387,5.05539768602957,0.795716566378497
1.83544670471958,1.66137155327032,-1.15748670795953,4.06456327467844,0.744103578449339
0.956987739008985,1.98629991169404,-1.08754564260712,2.72882642853479,0.553362313060763
2.31832290939513,2.18706723336606,-1.10912450470769,2.89996012839858,0.79245649306902
1.85766747885441,2.02073766439026,-1.1162880147281,4.13352062692085,0.765680686704618
1.76753651207171,2.37624763455401,-1.0950473446168,2.53038215514457,0.680929431500047
2.44622032768702,1.87269192256965,-1.18171095726925,4.18417665232419,0.815782045283844
1.05184003224689,3.10919162969416,-1.06819631792745,2.42571680902646,0.520471042917681
1.62482418039198,2.11534241122733,-1.10204843246174,2.87523843682937,0.675775056759446
1.66049308786201,2.70614018418878,-1.07804087537488,2.57665320516136,0.673999064910577
1.89983011402624,1.801664379673,-1.14381588951304,4.51025966421696,0.778115597859268
1.68493652280235,2.20915823922856,-1.10191469975238,3.10128236518511,0.691503351217041
1.41823488962383,2.08682432614689,-1.09293562557424,3.77129399750349,0.688273181067438
1.52230229223814,2.14008618741298,-1.10640668992787,4.3361070083965,0.714161456023674
1.59734153537216,1.56774671557442,-1.15498233597216,3.69725437490618,0.688874633914243
1.4728577858108,1.98349933011081,-1.12485601507752,3.65550719791257,0.655789857633578
1.63929337158373,2.08893843050345,-1.11830470061958,3.32930273412587,0.675276770807256
1.76968108388239,1.30612086649235,-1.17394912722792,4.86189772214722,0.783114146552227
2.36906229202744,2.4517226328032,-1.09717682982363,3.36025338747713,0.817856247054723
1.83217437766643,3.24253257507383,-1.08906108202655,2.59781633575991,0.63665995906093
0.878807664970457,1.78641660107968,-1.0946245678205,2.87162234446059,0.545114779390874
1.80342206142618,2.73104525952445,-1.09097638606373,2.90060175136809,0.686731556529268
1.35280464088807,2.56126465810959,-1.07256452132856,2.80794108346046,0.639612200149514
1.49081244334411,2.01024182971368,-1.11337317056481,3.97056978745048,0.690056318732222
1.43487631402711,2.210567356943,-1.10572311206571,3.80536724933074,0.665580831840282
1.49912033284598,1.99580477713521,-1.09246244536686,3.13562060493875,0.686971677296123
1.75904908845867,2.10075300736948,-1.10627870635213,3.07986187184166,0.707612826082812
0.964089502442575,2.54916361693443,-1.06188931880614,2.40221560598562,0.559397068060032
1.80589002041011,1.46112790881453,-1.15382708931292,4.52710313269989,0.777313556188791
1.8443719722825,2.09603180877806,-1.11379324383376,3.31116355766836,0.72402824544835
1.34858462674966,3.15620773723957,-1.0690558250859,2.61805757339864,0.597129882427617
1.23012122962278,2.1065487714334,-1.09052056541539,2.91661792198505,0.61099046352947
1.35180084469374,3.17790916858081,-1.06965330211785,2.27810422231711,0.576055240337183
1.52345945501085,1.8491860027403,-1.11969470608106,2.87776228321495,0.648180861091182
1.46864098191529,1.58113716748537,-1.13372157772596,3.84061774843353,0.690112645301783
1.75741017864736,1.67046973170219,-1.13507999428548,4.15144960772712,0.752993735398782
1.35767206057679,2.94784814779165,-1.07837292244119,3.05951435476659,0.609996106672195
0.529954023667554,2.37591089715879,-1.05906714277507,2.51447019197153,0.475136159877294
1.43954783439974,1.94691016685326,-1.11204236490458,3.37628200904151,0.656803781664238
0.760737408235019,2.36347595242701,-1.05924938200575,3.68344995688312,0.573539244313422
1.73278001565839,2.60015661566276,-1.07546501835752,2.59296743115778,0.704335255451734
1.75683376593303,1.86037208163312,-1.12778201180788,3.96147402857881,0.737789130966102
1.73104971422372,1.52469599668998,-1.15765747481619,4.30212863575356,0.74697362592516
0.976402376909618,1.79645563395814,-1.08664779343717,3.08388862468348,0.590691497227606
0.964321159594653,1.67950273105046,-1.10420956119974,3.30195281605663,0.578614422739919
1.08586217074149,1.59738395657337,-1.12254500294165,3.9998432488315,0.622124914764266
1.51955117216669,2.15059068025423,-1.08968148411742,2.73845377708512,0.667663118875722
1.68676749858713,1.79135022442947,-1.13662143614742,3.99027059035058,0.721150538023921
1.47840016225949,1.19819283401048,-1.1850585831286,5.30773581906544,0.75085256693396
0.719992067779716,2.02266579836614,-1.06769164972476,3.08421657063784,0.545834081324988
1.6149582307222,1.80049357597136,-1.11279348437385,3.04351645084508,0.692420522889109
1.35826674484912,2.12105603854801,-1.10015774712415,2.64975605646952,0.606852302544367
1.14955852638442,1.50973657166992,-1.14082853137437,3.62662139936625,0.606430166931672
1.56151776316652,2.56562300237329,-1.07861575013568,3.21006318522408,0.689352443616261
1.22017830454826,2.57805504958482,-1.06760816808553,2.02830186719692,0.587495956636809
1.26248372490623,1.84553131851872,-1.10360720948247,3.19296892948466,0.630541366716589
1.75018504181471,2.59851245633568,-1.09289198557623,2.64776150729095,0.668107383541789
0.918867550537711,2.45381354704163,-1.07248164832528,2.21945754211783,0.517147581787156
1.58145529671981,2.47346273958948,-1.09268280638587,3.29358348215942,0.675193280225434
1.53494155547333,2.20033711368843,-1.11207402188548,3.23137585611728,0.646935643697041
1.05345988044035,1.14768666875272,-1.1516301758899,4.33353292052392,0.643234533254292
1.07670555289398,1.76156038969806,-1.09617912108958,2.92622383482036,0.595440990151795
0.8900078471636,1.74837656600684,-1.10356790245608,2.6281615145329,0.524573725786102
1.4111757087543,1.51397704415538,-1.15922871744274,4.28071401562102,0.680406639843856
1.29325298246104,2.7289757615084,-1.06360828108414,2.08588307507265,0.60831472699047
1.68383155740371,2.95290463322587,-1.07068901617729,2.42211248420131,0.674421749766641
2.25884348338083,3.0697629006997,-1.09129643154908,2.50627102084001,0.730948106966966
1.88322745331997,3.67777116457032,-1.06708459209441,2.92965946598554,0.70661200946786
1.47186377732072,1.52301207354344,-1.18404637491136,4.24646194040431,0.668195244199374
1.28859942701173,2.15606525463652,-1.10953049918241,3.01390279079612,0.585953712590512
1.64193998759069,1.82080348126318,-1.13164227199184,4.0014451519436,0.715694138991044
1.16370952156509,3.64784587736098,-1.04892789722837,1.92716739872711,0.564219113959962
2.18864127529774,3.33056449053619,-1.07873635446468,2.00464262593638,0.706547824159812
1.71322382343945,1.5970308612091,-1.14432988995406,3.24948410523992,0.70030120429629
1.31324621494111,1.94983450932863,-1.12041936780668,3.28930768574071,0.608731600003157
1.320917771587,2.80409782972774,-1.07729265756678,2.54049041256023,0.587679489564087
1.92116057273519,2.97429900573887,-1.07248949481963,2.27779414628474,0.711571223980604
1.46423623142346,2.57354907757017,-1.08069489181306,2.01602686818843,0.605683394768961
1.67832701818136,1.63091440731882,-1.1523028226123,3.07117869861465,0.668727605291518
1.86468241770085,2.37464365897132,-1.11087178461253,2.68414898631431,0.674454270085271
1.58443694406367,2.94974875556368,-1.07046431259797,2.28340965161531,0.646590131753001
1.92564440070983,3.88056627065675,-1.06746622922915,2.35769242863561,0.670457497885806
1.78991989520269,1.99951020006946,-1.11464551162524,2.93199074269136,0.702115129697007
1.31836870088521,2.95662129370668,-1.05848537426435,2.64934436373584,0.637852904972691
1.85300736517891,1.97511548278136,-1.14884456214169,3.68313392630367,0.706386410862769
1.66090911010608,2.20670408607075,-1.13064667538986,3.44454544341486,0.653820791066883
2.27725690717101,2.01646953626414,-1.16495947931845,3.66048108032665,0.762496123191291
1.2753147302061,2.48570769798079,-1.08623994114159,4.03228997842376,0.654557852191392
2.09555130017927,2.76465528872071,-1.09690213934476,2.34548810689859,0.700273977011749
1.40069625908508,1.66816629254631,-1.1303659485929,3.33211792018246,0.646350201281823
2.42859157031595,1.95934868543519,-1.13993413616683,4.07788497157781,0.835814080629627
1.82513615760898,2.18683361359326,-1.11187766449615,3.58962711529603,0.729238346726918
1.72246435973297,1.7729984521192,-1.14022190213647,3.81089327187109,0.716996213403932
1.77156867786135,1.63926873789677,-1.12625658931224,3.88637565940302,0.755311926455323
2.01576372818588,2.39960742320617,-1.09782846528582,3.40443851991027,0.763453242802169
1.76899596340885,1.75627194341308,-1.14563935658738,3.42013470829812,0.701265162258445
0.998628022312815,2.84907159390996,-1.05985723907195,2.31803756959185,0.549877949832503
