name,date,variable,median,q5,q25,q75,q95
cumulative_exposure,2020-08-06,11-15,0.10400265974259842,0.07586927168941042,0.08979096076555668,0.11730988080156826,0.132495916695033
cumulative_exposure,2020-08-06,16-24,0.10382884210649435,0.0906564072998654,0.09802435273291692,0.10993683498332298,0.11602020873710356
cumulative_exposure,2020-08-06,2-10,0.13153596489156533,0.10738023072695116,0.1184695829216192,0.1429248777052481,0.15656916132302018
cumulative_exposure,2020-08-06,25-34,0.09620682537263574,0.08576825577787642,0.09261946785297648,0.10008454067948382,0.10693610405353537
cumulative_exposure,2020-08-06,35-49,0.07252985182723382,0.0646996246398569,0.0684655471274167,0.07529116788940116,0.08024500870673555
cumulative_exposure,2020-08-06,50-69,0.06428053540263506,0.057042002092220274,0.061115962734558466,0.06675796377956425,0.06994215566005947
cumulative_exposure,2020-08-06,70+,0.05028209751760371,0.036404033779851255,0.045195988933599024,0.053072196268732885,0.058518655986740054
cumulative_exposure,2020-08-07,11-15,0.10403601490434639,0.07590135163219332,0.08981669728314601,0.1173333466405376,0.13252135931680203
cumulative_exposure,2020-08-07,16-24,0.1038782677985936,0.09072289823693548,0.09807778088978522,0.10998946505421014,0.11608582330531828
cumulative_exposure,2020-08-07,2-10,0.13158614575708866,0.1074262155619248,0.11851513131986534,0.14297801726935164,0.15661081462557128
cumulative_exposure,2020-08-07,25-34,0.09626482724703178,0.08582533436941038,0.09268972414953701,0.10014601452057184,0.10699112590189885
cumulative_exposure,2020-08-07,35-49,0.07256660887318361,0.06473218593495492,0.06851076369312889,0.07533694675647754,0.08028226125674426
cumulative_exposure,2020-08-07,50-69,0.06430762236539189,0.05706651766058255,0.061139974265306235,0.06678681553158453,0.06997314290685018
cumulative_exposure,2020-08-07,70+,0.05030630948204656,0.036433406376184724,0.04522325606718008,0.05309925812233185,0.05854079524989744
cumulative_exposure,2020-08-08,11-15,0.1040686106238845,0.07593493452646255,0.08984215778307245,0.11735672825859725,0.13254537352788628
cumulative_exposure,2020-08-08,16-24,0.10392929155138586,0.09078763370095136,0.09812930969991031,0.11004362943247874,0.116152886914892
cumulative_exposure,2020-08-08,2-10,0.13163442625269128,0.10747451468621128,0.11855470506928589,0.14303219321924582,0.15665232980356017
cumulative_exposure,2020-08-08,25-34,0.09632539626446618,0.08588488885524528,0.09275901029558918,0.10020423641321113,0.10704673503850563
cumulative_exposure,2020-08-08,35-49,0.0726048099536527,0.06476477565691285,0.0685536296846102,0.0753704759449241,0.08032081172442024
cumulative_exposure,2020-08-08,50-69,0.06433371926339071,0.05709030182060959,0.061163431765962006,0.06681536363799795,0.0700036226870212
cumulative_exposure,2020-08-08,70+,0.05033105424241835,0.03646347997962834,0.04524933770765834,0.053125855518542625,0.05856307828787933
cumulative_exposure,2020-08-09,11-15,0.104100579082334,0.07596999104884636,0.08986735562832668,0.11737981886176532,0.13256822433731633
cumulative_exposure,2020-08-09,16-24,0.10398257457247184,0.09085115736590046,0.09817966305331521,0.1100994058014598,0.11622131597671287
cumulative_exposure,2020-08-09,2-10,0.13168143843802327,0.1075254048963417,0.11859566727854721,0.14308743337098467,0.15669414650789887
cumulative_exposure,2020-08-09,25-34,0.096388873742415615,0.08594646595556985,0.09283317133269905,0.10026067643584417,0.10710319424338453
cumulative_exposure,2020-08-09,35-49,0.07264437084612313,0.06479779576395152,0.06859437642097818,0.07540253568304858,0.08036044031590985
cumulative_exposure,2020-08-09,50-69,0.06435900830748831,0.05711341713665159,0.06118631383228237,0.06684356069122646,0.0700334532028524
cumulative_exposure,2020-08-09,70+,0.05035517508044768,0.03649401260765051,0.04527424334530886,0.05315178623119457,0.058585501738377996
cumulative_exposure,2020-08-10,11-15,0.10413201203132576,0.07600637804200916,0.08989232866115282,0.11740243845188432,0.1325901421561547
cumulative_exposure,2020-08-10,16-24,0.10403728318019378,0.09091410742762583,0.09822960470497683,0.11015702883156608,0.11629103163741603
cumulative_exposure,2020-08-10,2-10,0.1317277439863363,0.10757909779011628,0.11863973849254678,0.14314374946771022,0.15673683527783228
cumulative_exposure,2020-08-10,25-34,0.0964556139627687,0.08600959327818913,0.09291693311431905,0.1003167176391173,0.10716070306850921
cumulative_exposure,2020-08-10,35-49,0.07268513862528714,0.06483156873558629,0.06863325048607263,0.07543321016273197,0.08040089810347682
cumulative_exposure,2020-08-10,50-69,0.06438369072441863,0.05713597333175406,0.061208650201310416,0.06687137077213282,0.07006258499882906
cumulative_exposure,2020-08-10,70+,0.05037910634964343,0.03652471310312911,0.045298088910559746,0.05317688557557637,0.05860808369381596
cumulative_exposure,2020-08-11,11-15,0.10416298825891068,0.07604387030923253,0.08991714270336845,0.11742447361219004,0.1326113234840495
cumulative_exposure,2020-08-11,16-24,0.10409461227078498,0.09097717513249254,0.09827993322147305,0.11021688433774567,0.11636203301285844
cumulative_exposure,2020-08-11,2-10,0.1317738827545306,0.10763571429761984,0.11868749676399701,0.14320112953839015,0.15678105874559606
cumulative_exposure,2020-08-11,25-34,0.09652596721170525,0.08607384916682724,0.09299794665314709,0.10037367803110248,0.10721943801295329
cumulative_exposure,2020-08-11,35-49,0.0727269173599282,0.06486636047103324,0.06867050632549707,0.07546266214637712,0.08044194367829274
cumulative_exposure,2020-08-11,50-69,0.06440798142230802,0.057158123643207076,0.06123052615628751,0.06689878647576131,0.07009106322434212
cumulative_exposure,2020-08-11,70+,0.05040334859716644,0.036555284281224405,0.04532107778766225,0.0532010791441892,0.05863086235262971
cumulative_exposure,2020-08-12,11-15,0.10419360028880854,0.07608221019555489,0.08994189360014662,0.11744590598570044,0.13263193859827108
cumulative_exposure,2020-08-12,16-24,0.10415544211253902,0.09104107332662643,0.09833148086756666,0.11027949375793977,0.11643445623839915
cumulative_exposure,2020-08-12,2-10,0.1318204184202928,0.10769526713501397,0.11874292036753335,0.14325954270301963,0.15682753364146967
cumulative_exposure,2020-08-12,25-34,0.09660238506747215,0.08613893787701996,0.09307627581624586,0.10043282967334044,0.10727960176617227
cumulative_exposure,2020-08-12,35-49,0.07276950010792366,0.06490239605272545,0.06870640003321046,0.0754911107423491,0.08048338040848504
cumulative_exposure,2020-08-12,50-69,0.06443210131789567,0.0571800624847108,0.06125208139337404,0.06692583702257851,0.07011901669270995
cumulative_exposure,2020-08-12,70+,0.0504284211685439,0.036585471269590435,0.04534348035325508,0.05322441583927587,0.0586538944964837
cumulative_exposure,2020-08-13,11-15,0.10422397731218885,0.07612116351185766,0.08996670789849268,0.11746682430868298,0.13265214459204316
cumulative_exposure,2020-08-13,16-24,0.10421720694647413,0.09110651419705419,0.09838511390547182,0.11034549267079424,0.11650861017109457
cumulative_exposure,2020-08-13,2-10,0.13186797376590098,0.10775765683164779,0.11880308278287981,0.14331896170787586,0.15687699178918305
cumulative_exposure,2020-08-13,25-34,0.09668920030932843,0.08620475650199243,0.09315224234756779,0.10049540369216413,0.10734147626519405
cumulative_exposure,2020-08-13,35-49,0.07281269988391792,0.06493986894264918,0.06874118558408118,0.07551881401624944,0.08052508782444776
cumulative_exposure,2020-08-13,50-69,0.06445626821472072,0.05720202472104742,0.061273505791573285,0.06695258759782022,0.07014663922068246
cumulative_exposure,2020-08-13,70+,0.050454817192680634,0.036615105060279575,0.04536561571409503,0.05324707585772311,0.05867725538427347
cumulative_exposure,2020-08-14,11-15,0.1042543024713688,0.0761605682241816,0.08999174368484633,0.11748742022491783,0.13267210113795075
cumulative_exposure,2020-08-14,16-24,0.10428368671019066,0.09117419513667813,0.09844173234424515,0.11041560393195365,0.11658498744331357
cumulative_exposure,2020-08-14,2-10,0.13191725066541216,0.10782268732921646,0.11886446194117006,0.14337940356729292,0.15693013686723858
cumulative_exposure,2020-08-14,25-34,0.09677958824920313,0.08627144414999643,0.09322639414896502,0.10056257347742609,0.10740547378669021
cumulative_exposure,2020-08-14,35-49,0.07285637389950633,0.06497894369275325,0.06877511446577436,0.07554605729154057,0.08056704234805002
cumulative_exposure,2020-08-14,50-69,0.06448068866496337,0.05722428727586465,0.06129503370510128,0.06697913297698002,0.07017416835889964
cumulative_exposure,2020-08-14,70+,0.05048295420524945,0.03664412996059416,0.04538783674029215,0.053269359290569966,0.05870103996381887
cumulative_exposure,2020-08-15,11-15,0.10428482355581759,0.07620036589243491,0.09001719153609516,0.11750797289369722,0.13269198726771905
cumulative_exposure,2020-08-15,16-24,0.10435595770536316,0.09124479212075287,0.09850226634377764,0.11049060549738157,0.11666425351648914
cumulative_exposure,2020-08-15,2-10,0.13196903491126155,0.10789010269502228,0.11892795864744898,0.14344098331306265,0.1569875987099205
cumulative_exposure,2020-08-15,25-34,0.09686780517987148,0.08633940993255247,0.09329946783103911,0.10063541266386425,0.10747218054686343
cumulative_exposure,2020-08-15,35-49,0.07290043922437678,0.06501975342404785,0.06880843926750982,0.07557314727643111,0.08060932579283918
cumulative_exposure,2020-08-15,50-69,0.06450555306003491,0.05724717316133066,0.061316938631738815,0.06700558879767993,0.07020186576244003
cumulative_exposure,2020-08-15,70+,0.050513119890734814,0.036672612933883984,0.045410518798335436,0.053291665991300585,0.05872536627636027
cumulative_exposure,2020-08-16,11-15,0.10431585764889745,0.07624061229413054,0.09004327692592702,0.1175288282411731,0.13271201747714956
cumulative_exposure,2020-08-16,16-24,0.10443382400786727,0.09131895973279802,0.09856766855281449,0.11057129166898566,0.11674721759654243
cumulative_exposure,2020-08-16,2-10,0.13202418844696445,0.10795964299191933,0.11899636803280902,0.14350397204408533,0.15704988967226194
cumulative_exposure,2020-08-16,25-34,0.09694574589349503,0.08640934153534116,0.09337235183340979,0.10071483054621432,0.10754238850201352
cumulative_exposure,2020-08-16,35-49,0.07294488065828358,0.06506239511929635,0.0688414192691395,0.07560041187671496,0.08065212282057231
cumulative_exposure,2020-08-16,50-69,0.06453103451068787,0.057271056755050495,0.0613395293829814,0.06703208530646618,0.0702300006139317
cumulative_exposure,2020-08-16,70+,0.05054542087473174,0.03670073660700955,0.04543404986791754,0.05331447684351719,0.058750379368540516
cumulative_exposure,2020-08-17,11-15,0.10434779111451092,0.07628146990926057,0.09007026429067294,0.11755037799658298,0.13273245597250025
cumulative_exposure,2020-08-17,16-24,0.10451812717705866,0.09139733883622952,0.09863890073753726,0.11065842779053565,0.11683478901901632
cumulative_exposure,2020-08-17,2-10,0.13208363239543675,0.10803111128651469,0.11907018343916766,0.14356885047296167,0.15711737240336007
cumulative_exposure,2020-08-17,25-34,0.09702414747898963,0.08648219976668667,0.09344605795022878,0.10080149745515347,0.10761711359135206
cumulative_exposure,2020-08-17,35-49,0.07298975415176695,0.06510692650703014,0.06887432782051137,0.07562820412146187,0.08069570960027336
cumulative_exposure,2020-08-17,50-69,0.06455729371424102,0.05729636959277753,0.0613631470044593,0.06705932353034255,0.0702588374837414
cumulative_exposure,2020-08-17,70+,0.05057975137369036,0.03672878210770672,0.045458819488601775,0.053338341940834366,0.05877625447862956
cumulative_exposure,2020-08-18,11-15,0.1043810762227888,0.07632318822437217,0.09009846227619152,0.11757304411642186,0.13275362916679506
cumulative_exposure,2020-08-18,16-24,0.10460975945672374,0.09148056951589302,0.09871691607870425,0.11075269993740522,0.11692792261885915
cumulative_exposure,2020-08-18,2-10,0.13214832244823316,0.10810444037910563,0.1191497406761028,0.1436363507536561,0.15719025034170625
cumulative_exposure,2020-08-18,25-34,0.09710558313340834,0.0865607615219673,0.09352170582878991,0.10089578194931677,0.10769759531263179
cumulative_exposure,2020-08-18,35-49,0.0730351868410754,0.06515336885553524,0.06890745946227056,0.07565690964565228,0.08074043593329969
cumulative_exposure,2020-08-18,50-69,0.06458448905926506,0.057323604738780426,0.06138816193000024,0.06708984416853295,0.07028862934689505
cumulative_exposure,2020-08-18,70+,0.050615800306980596,0.03675710736811572,0.045485204913856714,0.05336387603115722,0.05880319858867447
cumulative_exposure,2020-08-19,11-15,0.10441622486265884,0.07636607781630834,0.0901282311658305,0.11759727223362894,0.13277593772239202
cumulative_exposure,2020-08-19,16-24,0.10470964519144482,0.09156930802710396,0.0988026399804613,0.11085466205709865,0.11702755518341053
cumulative_exposure,2020-08-19,2-10,0.1322257539877053,0.10817975005789275,0.11923519356119426,0.14370748213655812,0.15726858572746633
cumulative_exposure,2020-08-19,25-34,0.09719052492454361,0.08664304667462851,0.0936005221960113,0.10099772496699486,0.10778527040496928
cumulative_exposure,2020-08-19,35-49,0.07308137490196132,0.0652017193157084,0.06894113620615391,0.07568695618015528,0.08078670341503379
cumulative_exposure,2020-08-19,50-69,0.06461279154538607,0.05735331701354319,0.0614149704774532,0.06712121536015175,0.07031961689000028
cumulative_exposure,2020-08-19,70+,0.05065310668643658,0.036786125729801965,0.045513553065381046,0.053391754619039965,0.058831448083835405
cumulative_exposure,2020-08-20,11-15,0.104453799833847,0.07641048436278385,0.09015999130542102,0.11762353818638684,0.1327998681646108
cumulative_exposure,2020-08-20,16-24,0.10481871280558458,0.0916642444411846,0.09889695194069034,0.11096469093298461,0.11713453727109643
cumulative_exposure,2020-08-20,2-10,0.13231391973683743,0.10825738662693127,0.11932650611332543,0.1437835352040555,0.15735234566891926
cumulative_exposure,2020-08-20,25-34,0.09727962849525806,0.08673161983309546,0.09368759616056833,0.10110706688104037,0.10788170871527154
cumulative_exposure,2020-08-20,35-49,0.07312857903706244,0.06525197189299925,0.06897571164806338,0.0757188228526075,0.08083493964791093
cumulative_exposure,2020-08-20,50-69,0.06464240325389875,0.05738611590189648,0.06144398984156296,0.06715355749815244,0.07035203482276403
cumulative_exposure,2020-08-20,70+,0.050691154438634145,0.036816284810913535,0.045544159268001816,0.05342270210924166,0.058861262077158076
cumulative_exposure,2020-08-21,11-15,0.10449440344945332,0.07645676716896328,0.09019423277417649,0.11765236896593534,0.1328260043160625
cumulative_exposure,2020-08-21,16-24,0.10493785310833476,0.09176611583064356,0.09900067468077914,0.11108295335587011,0.11724957284885826
cumulative_exposure,2020-08-21,2-10,0.132409059900771,0.10833794083160282,0.11942346603499651,0.14386605586587453,0.1574414626890127
cumulative_exposure,2020-08-21,25-34,0.09737373019118373,0.08683039286449919,0.09378583585136863,0.10122333428936864,0.10798849667084862
cumulative_exposure,2020-08-21,35-49,0.07317711708786612,0.06530414644152886,0.06901157305378383,0.07575304710305569,0.0808855700514971
cumulative_exposure,2020-08-21,50-69,0.06467357628108455,0.057422647810313934,0.061475650317098667,0.06718704034890935,0.07038612510412563
cumulative_exposure,2020-08-21,70+,0.05072948111007014,0.03684804616955442,0.045577246155800444,0.05345745975655258,0.058892909904261076
cumulative_exposure,2020-08-22,11-15,0.10453866318088656,0.07650528640954397,0.09023152566287262,0.11768437547291383,0.13285503721340727
cumulative_exposure,2020-08-22,16-24,0.10506786658959522,0.0918757119786362,0.09911595650955655,0.11120939223701118,0.1173731739099358
cumulative_exposure,2020-08-22,2-10,0.1325113228799158,0.10842224468055646,0.11952572411045376,0.1439567706279271,0.1575358959386308
cumulative_exposure,2020-08-22,25-34,0.09747455393628351,0.08693981768083897,0.09390055816947432,0.101345969709537,0.1081070613044204
cumulative_exposure,2020-08-22,35-49,0.0732273539579148,0.06535831807770177,0.06904914011411958,0.07579022637177923,0.08093898710142486
cumulative_exposure,2020-08-22,50-69,0.06470663044961311,0.05746356432053805,0.0615103855270612,0.06722189854878236,0.07042215667660241
cumulative_exposure,2020-08-22,70+,0.05076777021678197,0.03688186315317211,0.045612947523900965,0.05349672386656362,0.05892665355644482
cumulative_exposure,2020-08-23,11-15,0.10458721528607273,0.07655640232404279,0.09027253070690698,0.11772029065682935,0.13288777034670893
cumulative_exposure,2020-08-23,16-24,0.1052094019241851,0.09199386762089787,0.09924342771329715,0.11134373987219981,0.11750564210903282
cumulative_exposure,2020-08-23,2-10,0.13262076339352813,0.10851134482278671,0.11963285245012725,0.1440574441401066,0.15763567193141254
cumulative_exposure,2020-08-23,25-34,0.09759572785721038,0.0870613839993527,0.09401940460245495,0.10147446609953839,0.10823844124875902
cumulative_exposure,2020-08-23,35-49,0.07327969056310824,0.06541464271263135,0.06908886148702464,0.07583101019258887,0.08099552063928482
cumulative_exposure,2020-08-23,50-69,0.06474196666397547,0.057509475884293844,0.06154862161835642,0.06725844198894868,0.0704604492058997
cumulative_exposure,2020-08-23,70+,0.050805906646476544,0.03691890634482032,0.04565130340180914,0.0535410539059187,0.05896272633387971
cumulative_exposure,2020-08-24,11-15,0.10464068879517574,0.07661048941208544,0.09031800845214619,0.11776100114334226,0.13292511576986862
cumulative_exposure,2020-08-24,16-24,0.10536290020060757,0.09212143610107082,0.09938242928422672,0.11148555277451772,0.11764708732418307
cumulative_exposure,2020-08-24,2-10,0.13274005553037282,0.10860644815332955,0.11974800164818249,0.14416964789013378,0.1577408985551472
cumulative_exposure,2020-08-24,25-34,0.09772191243573036,0.0871961586194353,0.0941412869897189,0.10160848463316562,0.10838303157794434
cumulative_exposure,2020-08-24,35-49,0.07333455306102332,0.06547337160588791,0.06913120782384516,0.07587608012912955,0.081055413294246
cumulative_exposure,2020-08-24,50-69,0.06478007310387118,0.05756089440774411,0.061590766574791754,0.06729706178848871,0.07050139707279741
cumulative_exposure,2020-08-24,70+,0.05084399128131961,0.03697060446916343,0.04569226978223212,0.053590766680888774,0.05900131143317815
cumulative_exposure,2020-08-25,11-15,0.1046996926305418,0.0766679660057971,0.09036882726900146,0.11780756092083891,0.13296807727858448
cumulative_exposure,2020-08-25,16-24,0.10552855189594385,0.09225925609388698,0.09953382641932958,0.11163427115479732,0.11779747397608009
cumulative_exposure,2020-08-25,2-10,0.13287401444559305,0.1087088353596553,0.11986841094237319,0.1442944486312319,0.15785174326217066
cumulative_exposure,2020-08-25,25-34,0.0978530081521588,0.08734457711703648,0.09427789121303358,0.10174791815688392,0.10854037521818682
cumulative_exposure,2020-08-25,35-49,0.07339238537122678,0.06553485262620846,0.06917666181584403,0.07592869370595537,0.08111880658067247
cumulative_exposure,2020-08-25,50-69,0.06482152210490694,0.057618173656268805,0.06163720166496903,0.06733823253197316,0.0705454899114129
cumulative_exposure,2020-08-25,70+,0.050882324582009586,0.03702557332529159,0.04573574316762979,0.05364584963716826,0.05904252600828922
cumulative_exposure,2020-08-26,11-15,0.10476481024831868,0.07672933791960437,0.09042596698219695,0.11786117577160161,0.13301771712000307
cumulative_exposure,2020-08-26,16-24,0.10570628593817771,0.09240809598183809,0.09969845690242146,0.11178928701926603,0.1179566907881743
cumulative_exposure,2020-08-26,2-10,0.13301675824329368,0.10881973210438092,0.11999219517277522,0.14443207050085954,0.15796838446922315
cumulative_exposure,2020-08-26,25-34,0.0979889497747482,0.08750629837656462,0.09442263029712321,0.10189289685398047,0.10870907105268278
cumulative_exposure,2020-08-26,35-49,0.0734536467925141,0.0655995161169618,0.06922570635585656,0.07598539448483588,0.08118504667416085
cumulative_exposure,2020-08-26,50-69,0.0648669549693962,0.057681461567637184,0.061688277863229744,0.06738251053810351,0.0705933257563492
cumulative_exposure,2020-08-26,70+,0.050921373804007186,0.0370837653050047,0.0457815959438756,0.05370593329685175,0.059086416763864794
cumulative_exposure,2020-08-27,11-15,0.104836605336319,0.07679525146572312,0.09049051784063994,0.11792315296343671,0.1330751092626517
cumulative_exposure,2020-08-27,16-24,0.10589579634246188,0.09256860155644285,0.09987709275137219,0.11195001863898048,0.11812462291197343
cumulative_exposure,2020-08-27,2-10,0.13316729076165773,0.10894013444372874,0.12011881808538269,0.14458163554009976,0.1580909422942342
cumulative_exposure,2020-08-27,25-34,0.09812965083081915,0.08768018362907928,0.09457639248749959,0.10204373685411473,0.10888686182421539
cumulative_exposure,2020-08-27,35-49,0.07351881550245531,0.06566784862467526,0.06927881079310808,0.07604588993294897,0.08125467494574319
cumulative_exposure,2020-08-27,50-69,0.06491705424342847,0.05775067948222191,0.061744317711986824,0.06743052916167269,0.07064561191451486
cumulative_exposure,2020-08-27,70+,0.05096173642303364,0.03714509295575881,0.045829714988768665,0.05377034777056902,0.05913297230460515
cumulative_exposure,2020-08-28,11-15,0.10491563905622314,0.07686655111875561,0.09056367200598736,0.1179948173670244,0.1331412854194173
cumulative_exposure,2020-08-28,16-24,0.10609660188145403,0.09274124487914191,0.10007038548888861,0.1121159824920168,0.11829955390681125
cumulative_exposure,2020-08-28,2-10,0.1333242808068414,0.10907060782839878,0.12024795881631964,0.1447411049030136,0.15821940435295012
cumulative_exposure,2020-08-28,25-34,0.09827495309908034,0.0878644083874404,0.09474975583481371,0.10220084330858771,0.10907091250253545
cumulative_exposure,2020-08-28,35-49,0.0735883967780081,0.06574035656261006,0.06933641833083326,0.07611167539734146,0.08132779266142032
cumulative_exposure,2020-08-28,50-69,0.06497250468209564,0.057811485315801096,0.0618056249468599,0.06748299035908173,0.07070314999012196
cumulative_exposure,2020-08-28,70+,0.051004105747209594,0.03720945451410856,0.04588003614081145,0.05383825622130803,0.05918215321301846
cumulative_exposure,2020-08-29,11-15,0.1050024985101421,0.07694433489096998,0.0906467059008916,0.1180774049913403,0.13321718723123313
cumulative_exposure,2020-08-29,16-24,0.10630813828404966,0.09292629381670096,0.10027879912623527,0.11228686156212214,0.11848266845236598
cumulative_exposure,2020-08-29,2-10,0.13347742084153796,0.10921109514580302,0.1203795269271837,0.14490749907608172,0.15835356064204917
cumulative_exposure,2020-08-29,25-34,0.09843363133239136,0.08805670207832753,0.09493610503637835,0.10236458617568459,0.10925822792659998
cumulative_exposure,2020-08-29,35-49,0.07366293301556076,0.06581752809896006,0.06939893596351626,0.0761865232568453,0.0814043990706781
cumulative_exposure,2020-08-29,50-69,0.06503394903577747,0.057865458128015974,0.06187250120272114,0.0675406533568162,0.07076680166645585
cumulative_exposure,2020-08-29,70+,0.05104924089619178,0.03727675885266781,0.045932569590621586,0.05390882600277866,0.05923393600013274
cumulative_exposure,2020-08-30,11-15,0.10509783065046618,0.07703000069134286,0.09074095162567616,0.11817195208246668,0.13330363647983973
cumulative_exposure,2020-08-30,16-24,0.1065298668320685,0.09312380980861924,0.10050254709385807,0.11246256355796212,0.11867472706002986
cumulative_exposure,2020-08-30,2-10,0.13362476779343302,0.10936078358560854,0.12051363937197604,0.14507736860149256,0.15849296252915
cumulative_exposure,2020-08-30,25-34,0.09860679942903955,0.08825464225046882,0.09511156456666846,0.10253517524345368,0.10944609284457774
cumulative_exposure,2020-08-30,35-49,0.07374301225929131,0.0658998007382467,0.06946673025742786,0.0762680149390404,0.08148455716726125
