name,date,variable,level,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95
cumulative_exposure,2020-07-31,11-15,age_school,0.07633380395054946,0.07854702165154456,0.08403546270299188,0.08770388314304672,0.08921609937697123,0.09290343086445309,0.0948144417585117,0.09666997150560648,0.0993278981908223,0.10068250162179965,0.10239674605613536,0.10349349973867508,0.10673122284592725,0.1089762150398239,0.11044072423326007,0.1117474261285738,0.11754575877665578,0.12155275618378521,0.12681565144373186
cumulative_exposure,2020-07-31,16-24,age_school,0.08631387241976714,0.09213220968602825,0.09521398609616147,0.09660564742040623,0.09813194238568965,0.09941608493308876,0.09999608705554827,0.10133891897611721,0.10211829317834425,0.10335227742347997,0.1046588253800805,0.10576023629463227,0.10740022989904265,0.10882372816780389,0.11096955380774093,0.11424403915358615,0.11716817564113607,0.11937734114254742,0.12169800699088854
cumulative_exposure,2020-07-31,2-10,age_school,0.10966642089990308,0.11244408452390971,0.11716187741480294,0.12018530331277182,0.12270132513513565,0.12523225967856966,0.12588712364123555,0.1278844117719622,0.12947185677856032,0.130482007895377,0.13132216216418674,0.13262187849800336,0.134985089874829,0.13675557617303397,0.1406757433253268,0.14263368558902612,0.14505724788426613,0.1468888812667176,0.15761045656290562
cumulative_exposure,2020-07-31,25-34,age_school,0.08499972068297802,0.0866434264339582,0.08858345418209346,0.0903902378298187,0.09161814110103941,0.09263619989089762,0.09352618338746432,0.09420559572596832,0.09481346169691751,0.09569479128025937,0.09640881040161026,0.09751006077268065,0.09847319886736364,0.09950627899898937,0.10070657525036597,0.10157945545181131,0.10234401392730705,0.10342915689610145,0.10466570812862817
cumulative_exposure,2020-07-31,35-49,age_school,0.06368220129633483,0.06567084579025642,0.06663536511336757,0.06717288157186829,0.06912501925502618,0.07073124945798548,0.07143862799130452,0.07192446699535562,0.07247336883686052,0.07282569001652461,0.07326050481140232,0.07372410884768979,0.07444840632546158,0.07519119660821347,0.0755549267730678,0.07621012509976983,0.07722834426976047,0.07786201009953533,0.08017009475656116
cumulative_exposure,2020-07-31,50-69,age_school,0.05740870976072445,0.05900682497901215,0.05997534554319581,0.06032432811287119,0.060999052645327234,0.06167320890211678,0.06290080379654815,0.06313511145967168,0.06389302046782785,0.06447559297358796,0.06469366792646103,0.06526603688121219,0.06606291281013502,0.06684207668436498,0.06708727684531804,0.06738482817645826,0.06833173126262083,0.0692422510832849,0.0703389257898278
cumulative_exposure,2020-07-31,70+,age_school,0.03838771292575233,0.04044831830836731,0.04211256033367724,0.04312905655217865,0.0437969352531597,0.04468660430293579,0.045529144356257864,0.0461455328253991,0.0467949724813011,0.04815408281261774,0.0489596256147605,0.04960491073333935,0.05027419347368366,0.05109776152445326,0.052137333175025447,0.05334073077303855,0.054142952326117114,0.055302881864202076,0.056078811885384335
cumulative_exposure,2020-08-01,11-15,age_school,0.07636068939635714,0.07856992750441412,0.08406681174977479,0.08772771571702676,0.08925857308539281,0.09292571779800782,0.09483502975865532,0.09669771740716299,0.09934318569349662,0.100706689457565,0.1024229292784506,0.10351599576624711,0.10676283616551263,0.10899715674694681,0.1104635220740684,0.11178057625787456,0.11756778546679542,0.12157671671936146,0.12683840928881815
cumulative_exposure,2020-08-01,16-24,age_school,0.08640094320978056,0.09220260892416138,0.0952654359711719,0.09665233497881305,0.09818176397116937,0.09944788458472009,0.10007181073307009,0.10140807931130635,0.10216767816711235,0.10339473375543162,0.10470493290837166,0.10582459695124402,0.10747095478828805,0.10889688594136653,0.11101447596495839,0.11427645671373718,0.11724990046657663,0.11942006893226735,0.12173532489944915
cumulative_exposure,2020-08-01,2-10,age_school,0.10970314899952266,0.11249462168070447,0.11719344329398289,0.12026361922336898,0.122758271354662,0.12530573616898077,0.12595722488903427,0.12793200756015885,0.12951508956867466,0.13053025191019146,0.13135211034243133,0.13266368438366705,0.1350314250897286,0.13679439504297555,0.14073521178835438,0.14267348446561717,0.14510009696851936,0.14693548893964917,0.15769331997887573
cumulative_exposure,2020-08-01,25-34,age_school,0.08504313647218725,0.08669692498560981,0.08866548300290393,0.09043157960551304,0.09170869300168358,0.0927186745530363,0.09357529923592012,0.09425061734807545,0.09487018865872315,0.0957531000425158,0.09650857221715303,0.0975713537286655,0.09854058793570038,0.09957870717263657,0.10077931229476755,0.10168858915216279,0.10242193381836937,0.10349775380282017,0.10471313410594632
cumulative_exposure,2020-08-01,35-49,age_school,0.0637482556468567,0.0657056007405269,0.06667627677521037,0.06722338794572649,0.06915574623078075,0.07077861368950142,0.07146989832627432,0.07194796077127952,0.07250643023865065,0.07286547052450126,0.07331151827344828,0.07377344999411897,0.07448269969047444,0.07522627118638803,0.07558489572845686,0.07624403097063051,0.07725670869612497,0.0778949254114901,0.08021545409305124
cumulative_exposure,2020-08-01,50-69,age_school,0.05743263647074487,0.05903210782375575,0.05999372682668632,0.06034150454395393,0.061024832856406946,0.06170177466026122,0.06292517280975295,0.06315803678216775,0.06392786178843271,0.06450275425293084,0.06472374305568335,0.0652912199620905,0.06608254612214874,0.06687322751116141,0.06710924378482352,0.0674113106940902,0.06837150911296494,0.0692661929215643,0.070357113831317
cumulative_exposure,2020-08-01,70+,age_school,0.03841736017851961,0.04047779899094552,0.042137740701916136,0.04317620048355406,0.04382905995819361,0.044717965485905196,0.04555762017723926,0.046170091778991805,0.04682500652282059,0.04818277642530927,0.04897838284666996,0.049629618212618756,0.05030054852272117,0.05113194478627478,0.05217048091541765,0.053371275239212194,0.054180411195510994,0.055326925771719215,0.05610166487205399
cumulative_exposure,2020-08-02,11-15,age_school,0.07638655090260738,0.07859164183986922,0.08409895691857017,0.08774938491310946,0.08929908093203234,0.09294862945041422,0.09485472577866816,0.09672340500825308,0.09935882272253764,0.10073024067875819,0.10245769167072216,0.1035384753228477,0.10679222285909898,0.10901800034804436,0.11048270229775564,0.11181172074274073,0.1175899145139616,0.12160257732308992,0.1268607367610179
cumulative_exposure,2020-08-02,16-24,age_school,0.08648222698561443,0.09226946999052364,0.09531808039391236,0.09670216457571051,0.09823274919568592,0.0994798695770363,0.10014689662914553,0.10146558373588668,0.10223351877993708,0.10343754152273898,0.1047510022945992,0.1058877803737461,0.10754061167338605,0.10896848683860574,0.11105980301768709,0.11430816790896761,0.11732696542077496,0.11946216615524409,0.12177527983808499
